name,image,ingredients,calories,fat,carbs,protein
"Ham, Pineapple, And Cheese Sandwich",https://www.edamam.com/web-img/775/775042749ab7172008b28b93b3c376c3.jpg,Lettuce|Cheese|Swiss cheese|Mustard (condiment)|Dijon mustard|Ham|Kaiser roll|Pineapple,111.19500000000002,3.8341999999999996,13.4723,5.769225000000001
"Ham, Pineapple and Fresh Mozzarella Sandwich",https://www.edamam.com/web-img/e9b/e9b2fcefda3a5aeaed110254f87c1e2a.jpg,Pumpernickel|Ham|Jalapeño|Pineapple|Bread|Brown bread|Coriander|Mozzarella,394.5564058,9.7840358145625,55.319775218812495,23.650478269437503
Glazed Ham,https://www.edamam.com/web-img/f04/f04ef7f50c780807bcb75b50c9e3ae14.jpg,Mustard (condiment)|Sea salt|Salt|Honey|Ham|Brown sugar|Sugar|Marmalade|Black pepper|Pineapple|Whole grain|Juice,496.3843042601978,26.43675659369204,20.210754933041603,42.370537594253534
"Grilled Cheese With Roasted Pineapple, Ham, and Swiss Recipe",https://www.edamam.com/web-img/2af/2af8053212da6d433f5a8242ae0b0746.jpg,Pineapple|Ham|Bread|Kosher salt|Salt|Swiss cheese|Cheese|Butter|White bread,155.06366666666668,9.535743333333334,12.829326666666665,5.458216666666668
sticky sesame chicken wings,https://www.edamam.com/web-img/eab/eabaef2c40a35687621c426784fe840d.jpg,Kosher salt|Garlic|Clove|Soy sauce|Sriracha sauce|Chicken as food|Buffalo wing|Oil|Sesame oil|Honey|Scallion|Salt|Sesame|Seed|Hoisin sauce,245.29513271667,15.967125379250115,4.684674218750522,20.432141483083488
Buffalo Chicken Pizza: Big Time Pizza,https://www.edamam.com/web-img/558/55870fa8fbc6eefb3873111a9a10d02c.jpg,Juice|Tomato juice|Tomato|Mozzarella|Water|Chicken as food|Black pepper|Celery|Hot sauce|Parmigiano-Reggiano|Baker's yeast|Oil|Olive|Flour|Olive oil|Bread|Sugar|Cheese|Blue cheese|Salt|Corn starch|Butter|Garlic|Garlic powder,1448.856675008033,74.69639592838794,104.27722243732073,87.74722911686563
Gourmet Chicken Pizza,https://www.edamam.com/web-img/d18/d18d86ca3ba02b5c1ef54e53b65ef0f1.jpg,Cheddar cheese|Pizza|Chicken as food|Cheese|Mozzarella|Tomato|Onion|Scallion,354.01025958593755,19.11987913671875,19.596626953125003,25.059185043750002
Gourmet Chicken Pizza Recipe,https://www.edamam.com/web-img/e9d/e9de36155b06b0fd40eb8e1cf6c71961.jpg,Garlic|Pineapple|Chicken as food|Cheese|Tomato|Bell pepper|Cheddar cheese|Onion|Scallion|Pizza|Mozzarella,295.6040768750001,19.129402187500002,17.2099797625,13.78151045
Vegetable Primavera Pizza,https://www.edamam.com/web-img/a37/a37ca54e4d1c9d1fba68ade53a13c66f.jpg,Red onion|Onion|Asparagus|Cheese|Mozzarella|Black pepper|Tomato|Plum tomato|Plum|Olive|Ricotta|Capsicum|Oil|Olive oil|Scaloppine|Seasoning|White wine|Wine|Chicken as food|Garlic|Pizza|Bread,243.469125,13.680477500000002,20.741979375000003,9.9249825
Quick Chicken Piccata,https://www.edamam.com/web-img/cb7/cb75f0dbc8ef273d03cb3c40edb8d8a2.jpg,Butter|Juice|Chicken as food|Lemon|Salt|Olive oil|Olive|Clove|Black pepper|Wine|Kosher salt|Parsley|Thyme|Oil|Garlic|Caper|Stock (food),417.24089864625006,33.15316182246249,3.6261212428125003,21.058639375049992
Quick Italian Chicken Piccata,https://www.edamam.com/web-img/e13/e13933c753e9c938e0044cd005732cf0.jpg,Chicken as food|Cutlet|Salt|Kosher salt|Butter|Caper|Oil|Olive|Olive oil|Parsley|Lemon|Broth|Juice|Black pepper|Garlic|Clove,417.2673369797876,27.724323072044747,3.593847829441875,37.089534501273384
Turkey Piccata Recipe,https://www.edamam.com/web-img/87a/87a7e91beb99e56af0ac0abb2abd829f.jpg,Black pepper|Olive|Wine|Cutlet|Kosher salt|Caper|Olive oil|Oil|Flour|Lemon|Juice|Chicken as food|Stock (food)|Butter|Salt,582.1382220085376,30.21935043639475,31.717149935691875,39.15132489828588
Dinner Tonight: Fish Piccata Recipe,https://www.edamam.com/web-img/002/002ff8064b67ca944798c20c2b153b02.jpg,Fillet (cut)|Parsley|Garnish (food)|Caper|Lemon|Tilapia (genus)|Oil|Olive oil|Wine|Olive|Flour|Butter|Juice,297.879656,25.07728792,2.30315824,12.089975319999999
Chicken Piccata With Rice,https://www.edamam.com/web-img/b14/b140daf0b4d0b3f111750c46f1f07501.jpg,Oil|Oregano|Lemon|Juice|Almond|Brown rice|Rice|Olive oil|Olive|Pine nut|Parsley|Chicken as food|Nut (fruit)|Broth|Zest (ingredient),238.0581054999838,5.496760011749831,29.730604999994785,16.786087906249385
Baked Dijon Salmon,https://www.edamam.com/web-img/9e0/9e0408c1587a9d87c5c5c16c5ace1927.jpg,Salt|Pecan|Salmon|Bread crumbs|Bread|Parsley|Butter|Honey|Garnish (food)|Black pepper|Mustard (condiment)|Lemon,219.68104751827414,15.968879923473505,6.628716495232693,12.638327461967078
Easy Crunchy Mustard-Baked Salmon Recipe,https://www.edamam.com/web-img/e44/e44ed60c3b72433a76753a49c5c74e0f.jpg,Sandwich|Bread|Salmon|Butter|Dijon mustard|Mustard (condiment)|Whole grain|Grain|Thyme|Kosher salt|Salt|Black pepper,487.89578755478755,29.761732470419755,14.991982235691873,38.225320185898376
"Baked Fish With Almonds, Lemon, And Bread Crumbs",https://www.edamam.com/web-img/2b0/2b0e5c7399054b46c6c2167fd43fa6f6.jpg,Cod|Zest (ingredient)|Lemon|Fillet (cut)|Black pepper|Scallion|Mustard (condiment)|Almond|Salt|Salmon|Oil|Olive oil|Olive|Bread|Dijon mustard|Kosher salt,431.9246490297875,22.993437028044752,13.889849110691873,42.664461225898386
Baked Salmon with Mustard-Dill Sauce,https://www.edamam.com/web-img/aaa/aaa7b7b6e54bec7543173fa9e0a3dda6.jpg,Dill|Cream|Sour cream|Onion|Garlic|Mustard (condiment)|Dijon mustard|Salmon,316.45464351111116,22.96339512461111,2.2057700000000002,24.26785826627778
Basic Baked Breaded Salmon recipes,https://www.edamam.com/web-img/340/34044ed700dc7382b383d4a4bba4f7d9,Parsley|Kosher salt|Salt|Black pepper|Olive oil|Oil|Mustard (condiment)|Dijon mustard|Salmon|Bread crumbs,329.19260654565625,21.553178623683124,2.6397772255765624,29.478455127415316
Baked Tilapia with Sun-dried Tomato Parmesan Crust,https://www.edamam.com/web-img/7a9/7a9b2b37859dece96593bfc3f3ff2432.jpg,Berry|Oil|Olive oil|Olive|Bread crumbs|Tomato|Garlic|Fillet (cut)|Tilapia|Parmigiano-Reggiano|Cheese|Seasoning|Onion|Onion powder|Paprika|Flour|Salt|Water|Sugar,231.88438753333335,7.127529798333333,22.517834416666666,20.238216732666668
Parmesan Crusted Pesto Tilapia Bruschetta,https://www.edamam.com/web-img/44e/44e30239ad4c802fe5cb35fdde96496b.jpg,Balsamic vinegar|Vinegar|Basil|Pesto|Black pepper|Parmigiano-Reggiano|Salt|Tilapia|Tomato,331.832287911181,12.79149080539126,5.300509415050238,49.34886673643546
Parmesan-Crusted Tilapia,https://www.edamam.com/web-img/4c4/4c49605a0c3b9c23ca59f1c34cf49a55.jpg,Tilapia|Canola oil|Bread crumbs|Cheese|Parmigiano-Reggiano|Salt|Kosher salt|Lemon|Black pepper|Oil|Egg as food,346.9640657,16.20432510875,7.281553125,43.226628586
Parmesan-Crusted Tilapia,https://www.edamam.com/web-img/ed4/ed4f903c396daa238efe0bfb87eb732a.jpg,Garlic|Fillet (cut)|Tilapia|Olive oil|Lemon|Jasmine rice|Rice|Bread crumbs|Crushed red pepper|Capsicum|Black pepper|Salt|Kosher salt|Parsley|Parmigiano-Reggiano|Juice|Clove|Olive|Jasmine|Oil,356.3411472000001,13.18635875,21.637133750000004,37.31236125
Parmesan Crusted Pesto Tilapia With Roasted Tomatoes,https://www.edamam.com/web-img/64e/64e353a91a6fe96e73e10306a9aa92cd.jpg,Parmigiano-Reggiano|Tomato|Tilapia|Salt|Black pepper|Cherry|Pesto|Basil,309.53553174748413,12.275247990661324,9.321185824877269,41.71246140164837
Harvest Salad II,https://www.edamam.com/web-img/009/009dd58b520d85c6cd490459eb169c86.jpg,Cheese|Ricotta|Zucchini|Salt|Black pepper|Bell pepper|Spinach|Parsley|Parmigiano-Reggiano|Tomato|Mozzarella|Onion|Egg as food|Egg white|Garlic|Noodle|Lasagne|Basil,233.69972734791668,10.636052751906252,21.72706261826042,12.979129352979166
Spinach Lasagna Ii,https://www.edamam.com/web-img/5a5/5a574f912cb8bc3491864760b5b6bfcd.jpg,Tomato sauce|Tomato|Tomato paste|Noodle|Ricotta|Lasagne|Spinach|Parmigiano-Reggiano|Cheese|Spaghetti|Egg as food|Mozzarella|Salt,338.4109261449219,18.535025738296873,22.647055957746097,21.51762407523047
Vegan Lasagna II,https://www.edamam.com/web-img/dac/dacb8ef157fe850ed2be0609052702ea.jpg,Tofu|Clove|Lasagne|Noodle|Garlic|Salt|Spinach|Vegetable|Vegetable oil|Oil|Mushroom|Garlic salt|Tomato purée|Tomato|Seasoning,575.5776870597223,11.534097036006946,95.02653461378645,28.09047617736805
Spaghetti Squash Pad Thai recipes,https://www.edamam.com/web-img/563/5630f74c3682da2d585743aedb7e9b28,Sugar|Brown sugar|Peanut|Capsicum|Black pepper|Starch|Corn starch|Maize|Sprouting|Onion|Water|Rice|Wine|Rice wine|Bean|Egg as food|Tofu|Clove|Garlic|Oil|Peanut oil|Lime (fruit)|Palm sugar|Vinegar|Spaghetti|Coriander|Crushed red pepper|Tamarind|Fish sauce|Scallion,328.1137264661808,21.074395550424576,23.662635851273766,14.31265259383973
Spaghetti Squash Shrimp Pad Thai,https://www.edamam.com/web-img/e82/e824dffa3d411e6472f33677fb588b1e.jpg,Coriander|Carrot|Peanut|Palm sugar|Sugar|Egg as food|Bean|Oil|Brown sugar|Fish sauce|Shallot|Tamarind|Soy sauce|Lime (fruit)|Juice|Peanut butter|Sprouting|Scallion|Onion|Chili pepper|Clove|Garlic|Butter|Seed|Spaghetti|Spaghetti squash,298.5994478369721,13.694307797680295,30.30609902907586,17.274095958511676
Spaghetti Squash Pad Thai,https://www.edamam.com/web-img/7f9/7f9ce41af4941f24132a134bf0ff034a.jpg,Bean|Sprouting|Coriander|Chili pepper|Sweet chili sauce|Fish sauce|Garlic|Clove|Onion|Juice|Lime (fruit)|Salt|Scallion|Oil|Olive|Olive oil|Peanut|Garnish (food)|Butter|Spaghetti|Peanut butter,323.61184249995125,16.231586054999863,18.237989597233558,30.018427598499184
Spaghetti Squash Pad Thai,https://www.edamam.com/web-img/c96/c962c91c252f94b7e035a828068ec126.jpg,Spaghetti|Spaghetti squash|Coriander|Chicken as food|Black pepper|Bell pepper|Peanut|Peanut butter|Butter|Sesame|Sesame oil|Oil|Ginger|Soy sauce|Water|Olive|Onion|Olive oil|Fish sauce|Vinegar|Broth|Vegetable|Corn starch|Rice|Zucchini|Oyster|Oyster sauce|Broccoli|Coleslaw|Scallion,408.0431236436053,25.23573697506231,31.09083447990315,16.115750159061673
Spaghetti Squash Pad Thai,https://www.edamam.com/web-img/cc2/cc23fd81be4cfbbd8573dd9264d93842.jpg,Soy sauce|Peanut|Lime (fruit)|Spaghetti|Spaghetti squash|Sprouting|Mung bean sprout|Carrot|Oil|Salt|Garnish (food)|Black pepper|Scallion|Sea salt|Fish sauce|Bean|Mung bean|Capsicum|Garlic|Clove|Peanut oil|Chicken as food,283.37952240625,16.601772573812507,19.7226425,17.56491935125
Porterhouse with Jalapeno Butter,https://www.edamam.com/web-img/6a8/6a89882c60cb016c85a2dabbd88970be.jpg,Black pepper|Steak|T-bone steak|Butter|Jalapeño|Clove|Garlic|Chili pepper|Salt,827.5143424999999,63.717819049999996,1.6223716250000002,60.339437325
Steak Tacos,https://www.edamam.com/web-img/133/133b5e90dc2dd65b425a1d0303cfd0d5.jpg,Maize|Corn tortilla|Tortilla|Lime (fruit)|Chili pepper|Vegetable oil|Cumin|Vegetable|Steak|Black pepper|Coriander|Juice|Clove|Garlic|Sugar|Scallion|Oil|Jalapeño|Onion|Grain|Salt,661.4062416269994,38.478974239993036,35.59811650572456,43.794876140638245
Steak Fajitas,https://www.edamam.com/web-img/e26/e2651de4c8edd8c22860c9d577cf331a.jpg,Black pepper|Jalapeño|Vegetable oil|Oil|Vegetable|Steak|Lime (fruit)|Olive|Carne asada|Cumin|Grain|Onion|Olive oil|Coriander|Salt|Juice|Clove|Garlic|Bell pepper,363.685625,26.170883749999998,10.4014925,22.97616375
Steak & Eggs Rancheros,https://www.edamam.com/web-img/b76/b76a48e89abc9d8dc83c0fd011a30e7a.jpg,Feta|Tomato|Black pepper|Coriander|Maize|Corn tortilla|Tortilla|Clove|Garlic|Kosher salt|Salt|Oil|Vegetable|Vegetable oil|Jalapeño|Avocado|Salsa (sauce)|Steak|Egg as food,443.13337764710775,29.286005538454283,21.14840557275945,25.97963880783689
Ginger Steak Salad,https://www.edamam.com/web-img/b0f/b0ff3ff748bb945e11b75481e1d96638.jpg,Jalapeño|Lime (fruit)|Juice|Brown sugar|Sugar|Oil|Olive|Olive oil|Ginger|Sherry|Leaf vegetable|Lettuce|Endive|Rib eye steak|Sirloin steak|Steak|Clove|Garlic|Soy sauce|Scallion|Onion,1924.6934277495557,124.7538742774998,49.87541550944898,142.6321081159984
Chef John's Barbecue Chicken,https://www.edamam.com/web-img/eb2/eb25750524ea4f1d16da5e4f97cdaacb.jpg,Barbecue sauce|Paprika|Clove|Garlic|Vinegar|Black pepper|Salt|Onion powder|Rice|Onion|Cayenne pepper,387.5658333333334,23.37482333333334,13.215245000000001,28.979186666666667
Chef John's Baked Lemon Pepper Salmon,https://www.edamam.com/web-img/045/045a4d67e54afdc5ff079788e9449d0d.jpg,Cayenne pepper|Lemon|Juice|Miso|Salmon|Sea salt|Black pepper|Dijon mustard|Mayonnaise|Salt|Mustard (condiment),579.8800648000001,39.730325527000005,5.841142500000001,47.92690847700001
Chef John's Baked Lemon Pepper Salmon Recipe,https://www.edamam.com/web-img/fc9/fc95f5d62e349b540c24cf72887f22aa.jpg,Miso|Sea salt|Salt|Black pepper|Mayonnaise|Salmon|Mustard (condiment)|Dijon mustard|Lemon|Juice|Cayenne pepper,579.8800648000001,39.730325527000005,5.841142500000001,47.92690847700001
Cumin-Crusted Pork Tenderloin With Bean and Corn Salad,https://www.edamam.com/web-img/66d/66dea7e57a10486a437d49920d478d8f.jpg,Chipotle|Black pepper|Maize|Seed|Coriander|Paprika|Salt|Bean|Pork|Pork tenderloin|Juice|Lime (fruit)|Butter|Zest (ingredient)|Red onion|Onion|Cumin,355.2232291666667,6.305454791666667,39.274846458333336,37.163335
Cumin-Crusted Pork Soft Tacos,https://www.edamam.com/web-img/a6c/a6c8ee99bea0ec8b492be00d3a26ceec.jpg,Maize|Salsa (sauce)|Oil|Adobo|Seed|Pork tenderloin|Beef tenderloin|Sour cream|Cream|Onion|Red onion|Pork|Avocado|Coriander|Lime (fruit)|Juice|Black pepper|Bean|Olive|Salt|Olive oil|Tortilla|Corn tortilla|Cumin|Grape|Tomato|Black turtle bean|Paprika|Chili pepper|Chipotle,328.42746677193577,10.659363806740533,38.91158020992763,21.28583941350819
Smoky Pork Tenderloin with Roasted Sweet Potatoes,https://www.edamam.com/web-img/9f1/9f14a73557f8d8659256d983b8ffdb60.jpg,Honey|Cumin|Salt|Kosher salt|Paprika|Butter|Vinegar|Cider|Mustard (condiment)|Oil|Canola oil|Thyme|Pork|Black pepper|Pork tenderloin|Sweet potato|Potato,371.3853364045,14.021358337775002,37.06708424889002,24.455224847914998
Chipotle Crusted Pork Tenderloin,https://www.edamam.com/web-img/8ad/8ad7066c6c06e1b6ccc9ba4fce935ba9.jpg,Chili powder|Sugar|Garlic|Chipotle|Pork|Brown sugar|Onion|Onion powder|Salt,166.58632544961185,4.381936698654166,8.606522499899805,22.91866912952071
Chipotle Crusted Pork Tenderloins (Can Sub Chops),https://www.edamam.com/web-img/306/3067d51ad0ae7e7a9c926703b304028e.jpg,Garlic|Pork chop|Pork|Salt|Pork tenderloin|Onion powder|Onion|Sugar|Brown sugar|Chipotle,162.82632544961186,4.191536698654167,7.9438558332331395,22.739202462854042
Chef John's Classic Beef Stroganoff,https://www.edamam.com/web-img/3ca/3ca9313fd764362b576d19a48814de10.jpg,Chives|Beef|Salt|Flour|Broth|Cream|Wine|Crème fraîche|Mushroom|Black pepper|Onion|Vegetable|Vegetable oil|Oil|Butter|Clove|Garlic,258.23200145381253,13.604076847491253,5.677822632278125,26.96647799289312
Asparagus Pasta With Toasted Pecans,https://www.edamam.com/web-img/001/001bc074f639d4ccfff0deaeaa340368.jpg,Asparagus|Garlic|Parmigiano-Reggiano|Black pepper|Olive|Basil|Olive oil|Bell pepper|Pecan|Cheese|Butter|Garnish (food)|Pasta|Broth|Chicken as food|Salt,552.8506694499645,25.404262605166547,64.18630618915877,19.23236144799848
"Asparagus, Chicken, And Pecan Pasta",https://www.edamam.com/web-img/8cc/8cc8cbbab35700ee341e7f1a2d8611c5.jpg,Chicken as food|Broth|Olive oil|Butter|Black pepper|Garlic|Pecan|Basil|Pasta|Bell pepper|Olive|Asparagus|Penne|Cheese|Parmigiano-Reggiano,623.9264338666668,19.792912065999996,63.23615627983333,46.42016387033334
"Asparagus, Chicken, and Pecan Pasta",https://www.edamam.com/web-img/5fa/5fa269ac8650812725977f5b48b40d23.jpg,Chicken as food|Basil|Butter|Black pepper|Bell pepper|Olive|Pasta|Penne|Garlic|Salt|Broth|Asparagus|Parmigiano-Reggiano|Cheese|Olive oil|Pecan,623.9264338666667,19.792912066,63.23615627983333,46.42016387033334
Grilled Asparagus & Parmesan Pasta with Toasted Pecans recipes,https://www.edamam.com/web-img/f86/f861f68706c8c79ccf1475aa38071b8c,Butter|Olive|Pasta|Salt|Olive oil|Pecan|Cheese|Parmigiano-Reggiano|Basil|Black pepper|Bell pepper|Asparagus|Chicken as food|Broth,408.2905555583334,24.90715130258333,34.77560930291667,13.353726015666668
Healthy Chicken Pasta Salad,https://www.edamam.com/web-img/42f/42f49feb2e7d1f9d6a1c44f411284cf8.jpg,Chicken as food|Spinach|Salt|Olive oil|Oil|Buckwheat|Soba|Noodle|Black pepper|Pecan|Mustard (condiment)|Cheese|Goat cheese|Sesame oil|Sesame|Parsley|Asparagus,283.29835770092444,12.559236382044649,30.604582046546124,13.141082796143223
Chinese Chicken Noodle Soup with Sesame and Green Onions recipes,https://www.edamam.com/web-img/dfd/dfd1f7498254e7e3d60b5891c4b8db8a,Garlic|Clove|Vinegar|Chicken as food|Coriander|Yakisoba|Tahini|Sesame|Seed|Sherry|Noodle|Sugar|Sesame oil|Oil|Rice|Ginger|Scallion|Onion|Napa cabbage|Cabbage|Broth|Soy sauce,516.3125345332229,15.603334778083509,58.7518067644313,35.86173902383391
Hoisin Chicken with Crisp Yakisoba recipes,https://www.edamam.com/web-img/2ba/2bada7fb366943b07207d0f362fbee43,Hoisin sauce|Leek|Clove|Garlic|Yakisoba|Noodle|Ginger|Carrot|Shiitake|Mushroom|Five-spice powder|Chicken as food|Eggplant,863.59649646875,23.84020504396875,131.29459550809375,36.22159042575
Chicken Yakisoba,https://www.edamam.com/web-img/8e6/8e6ad960b3b0be18cc212ff0bfa4efc7.jpg,Onion|Oil|Soy sauce|Chili pepper|Carrot|Sesame oil|Sesame|Garlic|Clove|Noodle|Yakisoba|Canola oil|Ginger|Cabbage|Chicken as food|Salt,1231.0571004,27.985088114000007,176.42112854950003,67.55206479600001
chicken yakisoba,https://www.edamam.com/web-img/981/9817d46baf04894d90dc8df81c1f94b8.jpg,Sugar|Chicken as food|Soy sauce|Carrot|Oil|Sesame oil|Sesame|Onion|Worcestershire sauce|Vegetable|Ginger|Cabbage|Vegetable oil|Broccoli|Noodle|Ramen|Seasoning|Hot sauce|Ketchup,232.05963308998497,10.56273109711673,25.424349117730927,10.05260997117185
Chicken Yakisoba,https://www.edamam.com/web-img/8de/8de0449ba5a387008a56269a4452b0e2.jpg,Oil|Sesame oil|Sesame|Worcestershire sauce|Ketchup|Vegetable oil|Vegetable|Soy sauce|Sugar|Ginger|Broccoli|Chicken as food|Onion|Carrot|Bell pepper|Black pepper|Zucchini|Mushroom|Agaricus bisporus|Hot sauce|Noodle|Ramen|Seasoning,234.796801818735,10.137515250663604,26.50164889726155,10.521456916661851
Chicken Pesto a la Lisa,https://www.edamam.com/web-img/56c/56cf7b153a4323dfe36a7c4305255866.jpg,Olive oil|Nut (fruit)|Chicken as food|Basil|Garlic|Broth|Pine nut|Pesto|Pasta|Fusilli|Feta|Cheese|Parmigiano-Reggiano|Tomato|Sun-dried tomato|Corn starch|Clove|Olive,883.9567171353933,31.136763844649817,66.55385808320413,80.12659834133335
Maple-Brined Pork Chops With Pear Chutney,https://www.edamam.com/web-img/c62/c623c51972d4130d79a8df0a8fc44e2f.jpg,Black pepper|Syrup|Olive oil|Ginger|Water|Vinegar|Pork|Pork loin|Bay leaf|Wine|Brown sugar|Sugar|Salt|Kosher salt|Olive|Pear|Maple syrup,521.8782716499999,22.243310905,58.63696674583334,23.913773482500005
"Cider-Brined, Mustard-Glazed Pork Loin",https://www.edamam.com/web-img/d8d/d8dee1911cbf2122d7fdcbb9a66cf363.jpg,Vegetable oil|Vegetable|Apple cider|Cider|Black pepper|Salt|Seed|Bay leaf|Apple|Mustard (condiment)|Kosher salt|Thyme|Sugar|Mustard seed|Brown sugar|Oil|Pork|Pork loin|Coriander|Maple syrup|Syrup,515.6411170306411,20.059825656819573,41.401802166660474,42.19293743835859
Grilled Maple-Brined Pork Chops,https://www.edamam.com/web-img/311/311f74028376bba3bcbfd5d45467b47a.jpg,Capsicum|Black pepper|Syrup|Clove|Chutney|Pear|Berry|Juniper berry|Juniper|Sugar|Ginger|Rosemary|Water|Vegetable oil|Vegetable|Pork chop|Pork|Oil|Garlic|Maple syrup|Mustard (condiment)|Dijon mustard|Thyme|Kosher salt|Salt,851.9226101270675,32.949443382737336,98.28899593124083,42.986918886247494
Maple-Brined Pork Chops with Pear Chutney,https://www.edamam.com/web-img/dae/dae43d33086f6a88a0450a7b3402f550.jpg,Ginger|Wine|Olive oil|Olive|Maple syrup|Syrup|Black pepper|Water|Pear|Sugar|Bay leaf|Vinegar|Brown sugar|Salt|Kosher salt|Pork loin|Pork,541.975729593035,24.3981628815495,58.93877313204209,23.962808171361754
Peameal Bacon,https://www.edamam.com/web-img/7e9/7e9386cf13e774e11f4c69a1e8e0496b.jpg,Mustard seed|Mustard (condiment)|Black pepper|Kosher salt|Salt|Maple syrup|Syrup|Cornmeal|Pea|Water|Pork|Pork loin|Seed|Bay leaf,283.486181309375,7.618972289937501,23.504718124999997,28.426793875593752
Roast Chicken with Root Vegetables,https://www.edamam.com/web-img/40c/40c6cc7cb5147fef6ff02da70f0373ba.jpg,Parsley|Black pepper|Butter|Garlic|Stock (food)|Ice|Water|Potato|Rosemary|Chicken as food|Bell pepper|Clove|Salt|Leek|Lemon|Kabocha|Seasoned salt|Olive oil|Olive|Oil|Onion|Red onion|Celery|Juice,2416.4755842625004,173.91540392554998,93.79068999999998,121.2220555455
Provençal Herb-Marinated Roast Chicken,https://www.edamam.com/web-img/feb/febe67082923c6d7b8ffede02b2e93f6.jpg,Rosemary|Olive oil|Oil|Chicken as food|Basil|Salt|Olive|Garlic|Clove|Cooking spray|Black pepper|Thyme,597.1598835028504,44.8135893873166,3.0030604466211157,42.839553034720375
