name,image,ingredients,calories,fat,carbs,protein
Shakshuka,https://www.edamam.com/web-img/dfe/dfe69f3d4626986c81f5863fb8ec1838.jpg,Bell pepper|Black pepper|Clove|Garlic|Capsicum|Paprika|Olive|Olive oil|Sugar|Bay leaf|Tomato|Egg as food|Bread|Yellow onion|Onion|Juice|Oil|Pimiento|Salt,230.5219531875,18.67923582875,9.473898996875,7.728415024375
Chef John's Shakshuka,https://www.edamam.com/web-img/4c3/4c3f0ff89cfb274f5f7b065807efe0eb.jpg,Olive|Salt|Jalapeño|Black pepper|Water|Bell pepper|Tomato|Cheese|Feta|Plum tomato|Plum|Cumin|Paprika|Oil|Olive oil|Cayenne pepper|Turmeric|Mushroom|Onion|Egg as food|Parsley,172.05957859143848,10.87565179914827,10.56119413441313,9.073329348612715
Grilled Shrimp With Chive Polenta Cakes Recipe,https://www.edamam.com/web-img/32d/32d3fe041e1d046c4ed410be388865ba.jpg,Sugar|Oregano|Basil|Black pepper|Cornmeal|Salt|Kosher salt|Milk|Chives|Skewer|Olive oil|Oil|Polenta|Butter,522.2272760609706,25.74860444841867,41.47930878423697,30.185472179208602
"Grilled Shrimp with Chile, Cilantro, and Lime",https://www.edamam.com/web-img/1e9/1e90c8e3e7852829e75edfffd512e1e2.jpg,Ginger|Fish sauce|Turmeric|Coriander|Palm sugar|Sugar|Vegetable oil|Vegetable|Brown sugar|Juice|Lime (fruit)|Oil|Garlic|Clove,263.38333333304223,15.221904166666667,25.83684479159152,9.32191249999991
Grilled Shrimp Fajitas,https://www.edamam.com/web-img/291/291861a15fdf0ad4418a1693e10f79f6.jpg,Cumin|Chili pepper|Bell pepper|Chili powder|Lime (fruit)|Salsa (sauce)|Avocado|Cabbage|Canola oil|Oil|Kosher salt|Salt|Onion|Garlic|Clove|Juice|Coriander|Zest (ingredient)|Tomatillo|Wheat tortilla|Flour|Tortilla|Orange juice,393.38677067500004,11.43549448425,50.101240141750004,23.08164913925
"Thai Marinated, Skewered and Grilled Jumbo Shrimp",https://www.edamam.com/web-img/d9e/d9edc6c9345943097903459acba99d20.jpg,Fish sauce|Garlic|Bamboo|Salt|Lime (fruit)|Milk|Vegetable oil|Oil|Vegetable|Skewer|Ginger|Coconut milk|Coconut|Tamarind|Juice|Sriracha sauce|Zest (ingredient)|Kosher salt,206.52485926651912,18.588494999990363,6.294699999975133,6.775073333338244
Grilled Sour Cream-Marinated Shrimp,https://www.edamam.com/web-img/460/4601e297be710bdc781f3039e01bf0de.jpg,Sour cream|Cream|Black pepper|Butter|Garam masala|Seed|Garlic|Clove|Salt|Chaat masala|Spice mix|Ginger|Turmeric|Lime (fruit)|Cumin,226.4445,20.661305000000176,5.304457500001242,6.2927700000001785
Minimaist BBQ steak,https://www.edamam.com/web-img/650/650d69f8c93ba624b997113fdb1dad10.jpg,Olive|Black pepper|Fillet (cut)|Steak|Salt|Olive oil|Rib eye steak,1106.5032640000002,79.2459,0,92.2
Asian BBQ Steak Lettuce Wraps with Mango,https://www.edamam.com/web-img/12d/12da875941993184cca1ec812eba9f4c.jpg,Chili pepper|Mango|Juice|Lime (fruit)|Mentha|Steak|Coriander|Lettuce|Soy sauce,141.82064018731745,7.445606860749478,6.562259374960495,12.774954927745847
Skirt Steak with Chimichurri Sauce,https://www.edamam.com/web-img/c3f/c3f8ba0b07031796dedce75dc798bdfc.jpg,Black pepper|Salt|Steak|Kosher salt|Chimichurri,641.8941366116626,54.267128821097245,5.367581424691875,34.977833327065866
"Chinese Pepper Steak (Stir-Fried Beef with Onions, Peppers, and Black Pepper Sauce) Recipe",https://www.edamam.com/web-img/ae9/ae9bd4017e59ad38d94e092b6fa84518.jpg,Peanut|Bell pepper|Canola oil|Oil|Kosher salt|Salt|Onion|Black pepper|Garlic|Scallion|Chicken as food|Meat|Clove|Vegetable|Soy sauce|Stock (food)|Sugar|Sherry|Wine|Ginger|Sesame oil|Sesame|Steak|Hanger steak|Starch|Maize|Corn starch,442.99069984696456,27.441251173805526,18.45657680549383,27.477964117388712
Bbq Pork Steaks With Smoky Corn,https://www.edamam.com/web-img/3f7/3f7403cbfffc1ab75731da417824b32a.jpg,Vinegar|Maize|Ketchup|Tomato|Steak|Muscovado|Corn on the cob|Sugar|Pork loin|Pork|Wine|White wine|Butter|Paprika,818.0965000002559,47.10752250000025,27.056802500069487,70.61488000000264
"Seared Salmon Tacos With Bbq Black Beans, Cabbage Slaw, And Chipotle Crema",https://www.edamam.com/web-img/52e/52e6458a5e63770579119bfccce291be.jpg,Queso blanco|Dijon mustard|Black turtle bean|Bean|Shallot|Salt|Chipotle|Cumin|Oil|Salmon|Scallion|Poblano|Mustard (condiment)|Chili powder|Lemon|Tortilla|Olive oil|Sugar|Garlic|Clove|Cabbage,264.50915183895836,13.30682294480486,18.496901782447917,17.859247770867363
Chile Garlic Bbq Salmon,https://www.edamam.com/web-img/744/744a98ca24a9ee8a251add05081c7b9b.jpg,Clove|Garlic|Soy sauce|Hot sauce|Lime (fruit)|Salmon|Brown sugar|Sugar|Ginger|Scallion|Onion,494.0103981332188,30.57422219366607,5.293938541638836,47.5340368103325
Chile Garlic BBQ Salmon Recipe,https://www.edamam.com/web-img/87f/87f85a527c92cd1f65292db96c239a2c.jpg,Ginger|Sugar|Brown sugar|Soy sauce|Hot sauce|Salmon|Onion|Scallion|Garlic|Clove|Lime (fruit),490.66039813321885,30.55188886033274,4.116971874972171,47.455870143665834
Salmon & Bbq Black Bean Tacos,https://www.edamam.com/web-img/9f7/9f75bfa3528554533176c3e955c9acf5.jpg,Lime (fruit)|Salt|Sugar|Bean|Cream|Sour cream|Chili powder|Shallot|Tortilla|Chile con queso|Queso blanco|Garlic|Clove|Poblano|Dijon mustard|Mustard (condiment)|Cumin|Juice|Adobo|Chili pepper|Olive oil|Cabbage|Scallion|Salmon|Chipotle|Lemon|Black turtle bean|Oil,250.41190183895839,11.753627944804862,18.548606782447916,17.744992770867363
Prosciutto-Wrapped Cherry-Stuffed Chicken Breasts,https://www.edamam.com/web-img/91b/91ba08b27c64f5029b88f64006fdb8f2.jpg,Chicken as food|Olive oil|Olive|Yolk|Cayenne pepper|Black pepper|Butter|Prosciutto|Cheese|Parmigiano-Reggiano|Bread|Bread crumbs|Broth|Thyme|Oregano|Vinegar|Balsamic vinegar|Oil|Cherry|Salt|Vegetable|Vegetable oil|Garlic|Clove,651.8697229960219,30.78550244112264,39.809739523138234,51.31288527207018
"Prosciutto-Wrapped, Boursin Cheese And Bacon-Stuffed Chicken Breast",https://www.edamam.com/web-img/943/94330ca7d260b8e997375cda9d2cddfd.jpg,Herb|Garlic|Cherry|Stock (food)|Tomato|Salt|Black pepper|Bacon|Goat cheese|Cheese|Chicken as food|Prosciutto|Lemon,208.10431750000004,10.21798755,2.7698853750000003,24.910027574999997
Scalloped Potatoes with Ham,https://www.edamam.com/web-img/e27/e27155665ed928b4933d851ba8b492b0.jpg,Cheese|Parmigiano-Reggiano|Pecorino|Potato|Kosher salt|Salt|Nutmeg|Ham|Cream|Clove|Garlic|Parsley|Black pepper,518.5130103573154,39.625226744129506,30.080952076034016,12.878575966612317
Cheesy Potato Skins,https://www.edamam.com/web-img/a97/a97eb0f8b5a3ae3d2c72c44c80a99f15.jpg,Potato|Bacon|Onion|Scallion|Cheddar cheese|Cheese|Mozzarella,187.2543333333333,6.2852233333333345,25.550874999999994,7.787526666666667
Rich Scalloped Potatoes,https://www.edamam.com/web-img/b67/b674856164b4f4ed9b402f942c03e759.jpg,Black pepper|Butter|Gruyère cheese|Cheese|Cream|Potato|Kosher salt|Salt|Leek,615.866862015625,44.836710888750005,41.630905590156246,14.7204303365625
Cheesy Ham Potato Bake,https://www.edamam.com/web-img/514/514610b849e5777cd6b466a9f358f905.jpg,Chicken as food|Butter|Hash (food)|Onion|Cream|Potato|Hash browns|Ham|Black pepper|Salt|Cheddar cheese|Cheese|Steak|Chicken soup|Sour cream,322.54970723034154,22.061706290444008,16.585262843276475,15.116139649877796
Cheesy Scalloped Potatoes & Ham,https://www.edamam.com/web-img/331/3312cbbc14dfdd55478e94e7b24d0958.jpg,Cream|Whipped cream|Black pepper|Potato|Monterey Jack|Broccoli|Chicken as food|Broth|Salt|Flour|Onion|Cheese|Cheddar cheese|Ham,242.56003132812506,14.437481600380211,18.340771391395837,10.78239369884375
Chicken Chimichangas with Sour Cream Sauce,https://www.edamam.com/web-img/932/9321eb274a4bf55e018d3a51f85ec245.jpg,Salt|Chili powder|Clove|Chicken as food|Chili pepper|Cayenne pepper|Sour cream|Onion|Garlic|Black pepper|Cumin|Flour|Cream|Water|Tortilla|Wheat tortilla|Cheese|Garlic powder|Broth|Monterey Jack|Onion powder|Oil|Butter,730.9596331409782,53.690002295213205,31.679386579450593,31.630574489171366
Chicken Chimichangas with Sour Cream Sauce Recipe,https://www.edamam.com/web-img/a36/a36c3551cd8992529648c613dbf95ee8.jpg,Garlic|Clove|Chicken as food|Sour cream|Chili pepper|Oil|Garlic powder|Salt|Cream|Broth|Flour|Chili powder|Onion|Onion powder|Black pepper|Cumin|Butter|Monterey Jack|Cheese|Wheat tortilla|Tortilla|Cayenne pepper|Water,730.9596331409782,53.690002295213205,31.679386579450593,31.630574489171366
Chicken Chimichangas with Green Sauce,https://www.edamam.com/web-img/bf2/bf2fb526d7bdacfb58cbdce8a6b0013c.jpg,Cheese|Cream cheese|Monterey Jack|Olive|Seasoning|Taco|Cream|Sour cream|Cheddar cheese|Chicken soup|Black pepper|Jalapeño|Chili pepper|Juice|Lime (fruit)|Meat|Chicken as food|Onion|Scallion|Tortilla|Wheat tortilla|Flour|Vegetable|Vegetable oil|Oil,795.825963670045,57.59469093718197,35.76267842036951,34.409188770648164
Chicken Chimi Chimies ( Chimichangas ),https://www.edamam.com/web-img/42a/42abc7168a3540b01e4781d4c3579637.jpg,Cheese|Margarine|Oil|Cream|Sour cream|Onion|Chili pepper|Tomato sauce|Cheddar cheese|Garlic|Clove|Chicken as food|Tomato|Butter|Cumin|Tortilla|Flour,308.9600306125001,16.8762293521875,20.763448409406248,18.295368446250002
Chicken Chimi Chimies ( Chimichangas ),https://www.edamam.com/web-img/731/731ed4e8c7baf4e060711d24b607d5e7.jpg,Chili pepper|Butter|Tomato sauce|Cumin|Onion|Tortilla|Flour|Chicken as food|Tomato|Sour cream|Cream|Clove|Garlic|Margarine|Oil|Cheese|Cheddar cheese,312.06949936250004,17.1761977896875,20.837568409406245,18.307988758750003
Spaghetti Squash Casserole in the Shell,https://www.edamam.com/web-img/8c0/8c05cabbc2c422b8db77951d59d0e6d1.jpg,Ground beef|Beef|Tomato|Onion|Salt|Oregano|Clove|Garlic|Black pepper|Bell pepper|Basil|Cheddar cheese|Cheese|Spaghetti squash|Spaghetti,201.25823025277782,10.306184813324654,9.50479028783507,17.954255173439236
Spaghetti Squash Casserole With Chicken and Chiles,https://www.edamam.com/web-img/705/7058fcbba61e05379bfad9b0232ed668.jpg,Skimmed milk|Spaghetti squash|Spaghetti|Milk|Butter|Chicken as food|Pasilla|Chili pepper|Cream|Flour|Salt|Cheese|Monterey Jack,431.3550760109592,28.636306259844677,13.424520676522809,30.347353411694495
Cindy's Jambalaya,https://www.edamam.com/web-img/0ee/0ee08dccf8cde6bb5b4d5bd52bb1d399.jpg,Bay leaf|Garlic|Juice|Olive|Thyme|Black pepper|Bell pepper|Tomato|Salt|Celery|Celery salt|Onion|Oil|Seasoning|Olive oil|Chicken as food|Broth|Rice|White rice,1638.7297298874735,29.85083720641007,45.15425899072453,278.52241825043245
Cindy's Jambalaya Recipe,https://www.edamam.com/web-img/4b7/4b74ac984d279761eba2840ec67d0ad0.jpg,Bell pepper|Garlic|Chicken as food|Broth|Olive|Black pepper|Juice|Olive oil|Oil|Bay leaf|Onion|Celery salt|Salt|Celery|Thyme|Tomato|Rice|White rice|Seasoning,1638.7297298874735,29.85083720641007,45.15425899072453,278.52241825043245
Cindi's Jambalaya Cajun Pot Pie,https://www.edamam.com/web-img/fe9/fe91e54771717b4aed8e279237b46b11.png,Canola oil|White rice|Chicken as food|Meat|Black pepper|Seasoning|Onion|Oil|Bell pepper|Broth|Bread|Rice|Celery|Kielbasa|Flour|Cayenne pepper,849.1450756125,41.783037152375,76.029781826,40.634866471125
Glazed Meatloaf Ii,https://www.edamam.com/web-img/e3d/e3d69aa4ca1cae8361c7b006ca0b3761.jpg,Ketchup|Sugar|Bread|Broth|Beef|Lemon|Juice|Brown sugar|Mustard (condiment)|Ground beef|Onion,279.26522613333333,12.332096750000002,16.38939583333333,24.8355935
Easy Slow Cooker Chicken & Dumplings,https://www.edamam.com/web-img/bd5/bd5726bd251dd2e6053b6efe278b9630.jpg,Potato|Chicken as food|Pea|Celery|Cream|Buttermilk|Biscuit (bread)|Biscuit|Onion|Salt|Black pepper|Carrot|Chicken soup|Broth,255.31861374126987,12.145846980456351,21.364113412698412,14.93314367823413
Easy Slow Cooker Chicken & Dumplings,https://www.edamam.com/web-img/5cf/5cfbeea54e7b37a9cd83686232be4cf8.jpg,Chicken as food|Pea|Carrot|Chicken soup|Biscuit|Black pepper|Salt|Broth|Biscuit (bread)|Buttermilk|Cream|Potato|Celery|Onion,446.80757404722226,21.255232215798614,37.387198472222224,26.133001436909726
Easy Slow Cooker Chicken & Dumplings recipes,https://www.edamam.com/web-img/5d3/5d38bace4efa428f649d452f76f975d4,Carrot|Cream|Chicken as food|Chicken soup|Butter|Pea|Water|Black pepper|Broth|Onion|Celery|Biscuit|Dough,342.8609,14.052029999999998,35.70020900000001,17.603289000000004
Easy Slow Cooker Chicken and Dumplings,https://www.edamam.com/web-img/3a4/3a48b1559e70c615627822403b333ba9.jpg,Celery|Black pepper|Rosemary|Cream|Broth|Chicken as food|Biscuit|Dough|Onion|Water|Carrot|Chicken soup|Butter|Salt|Seasoning|Poultry,343.9142626010682,10.906676514578894,24.19817078690626,35.75399651236141
Healthier Slow Cooker Chicken and Dumplings,https://www.edamam.com/web-img/2cb/2cb8449b25ae6f1e3adbe589fcddc37f.jpg,Chicken as food|Butter|Biscuit|Dough|Onion|Chicken soup|Cream|Carrot|Pea,342.4937595859375,9.66262163671875,25.970731953125,35.86768504375
Bob's Stuffed Banana Peppers,https://www.edamam.com/web-img/88f/88f0e4084ec6cfadfb279d65fd3c0d67.jpg,Celery|Italian sausage|Salt|Tomato|Tomato sauce|Parmigiano-Reggiano|Cheese|Onion|Black pepper|Worcestershire sauce|Basil|Bread crumbs|Bread|Oregano|Banana|Egg as food|Butter|Garlic|Clove,591.7270327500283,42.42363627625,28.50967320870499,25.071328211125
Grilled Asian Pork Tenderloin With Peanut Sauce,https://www.edamam.com/web-img/277/2777ae6346bdf39c069761a1cc421c43.jpg,Lime (fruit)|Juice|Peanut|Butter|Peanut butter|Pork|Pork tenderloin|Coconut milk|Coconut|Soy sauce|Brown sugar|Sugar|Oil|Garlic|Clove|Milk|Vegetable oil|Vegetable|Coriander,545.2517430994772,31.772673749995644,17.71431843737084,47.84527124999905
Spicy Asian Pork Tenderloin,https://www.edamam.com/web-img/e93/e9364f1803b2de6194d417571b165292.jpg,Oil|Vinegar|Rice|Sesame|Sesame oil|Hoisin sauce|Beef tenderloin|Pork tenderloin|Pork,209.61803181306342,6.441531289993197,7.468003750112259,28.424594745241844
Asian Pork Tenderloin,https://www.edamam.com/web-img/0ca/0ca1dabbf26612e61ca491de567d8bdd.jpeg,Coriander|Sesame|Sesame oil|Pea|Ginger|Scallion|Onion|Pork tenderloin|Beef tenderloin|Black pepper|Juice|Pineapple|Lemon|Salt|Rice|Oil|Seed|Garlic|Vinegar|Wine|Rice wine|Pork|Honey|Parsley|Soy sauce|Capsicum|Shallot,251.22151886827018,8.25285567172316,14.261951018358044,29.802449068965963
Dinner Tonight: Soy-Marinated Grilled Pork Tenderloin Recipe,https://www.edamam.com/web-img/8e5/8e5be89acf07e5f2e72dd18c56e67b34.jpg,Soy sauce|Coriander|Garlic|Sugar|Cumin|Pork|Beef tenderloin|Pork tenderloin|Brown sugar,267.43786924975484,7.23120403918741,5.1629979686877014,43.15010880218628
Pork Tenderloin Stir-Fry With Tangerines And Chili Sauce,https://www.edamam.com/web-img/bd4/bd4acf9ade1bcdbd5a79f3f63695fd27.jpg,Sesame oil|Oil|Sesame|Clementine|Tangerine|Onion|Ginger|Corn starch|Soy sauce|Chili pepper|Pork tenderloin|Pork|Peel (fruit)|Scallion|Five-spice powder,311.84159431237117,12.04748816498436,19.90191124996913,31.264957870234284
Skillet Spinach Lasagna,https://www.edamam.com/web-img/875/875971a25f343d37ed0722eba3a73526.jpg,Lasagne|Noodle|Salt|Kosher salt|Spinach|Egg as food|Tomato|Cheese|Mozzarella|Italian sausage|Basil|Ricotta|Seasoning,1018.6063139640625,66.77840356001563,53.455748194265624,52.63393481646875
Vegetarian Four Cheese Lasagna,https://www.edamam.com/web-img/50a/50a428c44cba4ef5fe3d3e55f16aff8a.jpg,Pesto|Tomato|Tomato sauce|Parmigiano-Reggiano|Cheese|Pumpkin|Ricotta|Eggplant|Egg as food|Feta|Mozzarella,448.8261368777622,31.701357212691885,17.691082531169066,25.354110744216147
Vegetarian Four Cheese Lasagna,https://www.edamam.com/web-img/b59/b5949856e293408327e7404490afe6ef.jpg,Cheese|Ricotta|Egg as food|Tomato sauce|Tomato|Mozzarella|Pasta|Black pepper|Eggplant|Parmigiano-Reggiano|Salt|Pumpkin|Pesto|Feta,460.76853635515596,31.811448237776766,20.151062149015004,25.829347170790335
Vegetarian Lasagna with Kale and Mushroom-Tomato Sauce recipes,https://www.edamam.com/web-img/d89/d89f394a94e065990592bd8753c9f055,Cheese|Marinara sauce|Water|Egg as food|Parmigiano-Reggiano|Noodle|Basil|Whole grain|Lasagne|Wheat|Cottage cheese|Fennel|Mushroom|Olive oil|Onion|Garlic|Clove|Kale|Pasta|Mozzarella|Tomato|Olive,318.2582544625036,16.226336398125024,22.203126056875842,21.099482453125145
Fish Pie With Bechamel Sauce,https://www.edamam.com/web-img/8bb/8bb3b71599625ca55cfa4e18f209b72c.jpg,Black pepper|Parsley|Butter|Onion|Milk|Cod|Bay leaf|Water|Potato|Flour|Salt|Salmon|Egg as food,1037.5739144663826,53.13087629298686,81.12160833333334,59.36027203229426
Glazed Ham,https://www.edamam.com/web-img/f04/f04ef7f50c780807bcb75b50c9e3ae14.jpg,Pineapple|Juice|Marmalade|Honey|Ham|Black pepper|Sea salt|Sugar|Brown sugar|Salt|Mustard (condiment)|Whole grain,496.3843042601978,26.43675659369204,20.210754933041603,42.370537594253534
Cranberry Glazed Ham,https://www.edamam.com/web-img/dec/dec49060851cb02ca6be3de1aa4c2afc.jpg,Orange juice|Juice|Zest (ingredient)|Brown sugar|Cranberry|Cranberry sauce|Sugar|Whole grain|Mustard (condiment)|Ham|Water|Orange (fruit),302.2154567307133,16.19052043269231,11.646094350947088,25.934867788461524
Glazed Ham,https://www.edamam.com/web-img/061/061809cf92677e3a74df591eba720684.jpg,Shallot|Pastry|Fruit preserves|Juice|Orange juice|Orange (fruit)|Ginger|Guava|Brown sugar|Sugar|Ham|Clove|Zest (ingredient)|Allspice|Apple,813.2180137565434,37.03959218971267,31.140501595107732,81.08834010225335
Porkaliscious,https://www.edamam.com/web-img/728/728768dd406820aef80bb8ebb93f4645.jpg,Cheese|Bacon|Maple syrup|Swiss cheese|Pork tenderloin|Pork|Gammon (meat)|Ham|Syrup|Mustard (condiment)|Dijon mustard|Cream,796.7025,64.70689999999999,16.847275000000003,41.27672499999999
PineappleChipotle-Glazed Ham,https://www.edamam.com/web-img/94e/94e716531934e6d23746b518c50997ba.jpg,Black pepper|Chipotle|Pineapple|Clove|Adobo|Honey|Coca-Cola|Ham,333.08482197222224,17.57464695791667,14.195776494166669,28.179771504861115
Mushroom Pie,https://www.edamam.com/web-img/ce3/ce3fd9c2c06d41e2288bc2adb39de884.jpg,Black pepper|Salt|Mushroom|Butter|Dough|Cardamom|Nutmeg|Egg as food|Monterey Jack|Cheese|Cream|Sour cream|Milk|Clove|Garlic|Parsley|Bread,613.612539486525,48.61193110461317,27.993005730961247,18.95442637868225
Pashteda (Mushroom Pie),https://www.edamam.com/web-img/03a/03a949c257def52739ec4ffa55737361.jpg,Sodium bicarbonate|Salt|Instant soup|Cheddar cheese|Mushroom|Flour|Olive oil|Oil|Cheese|Parsley|Onion|Egg as food|Gruyère cheese|Seasoning|Dill|Cream|Sour cream|Butter|Baking powder|Olive,557.82108035,40.33825101450001,38.1306090655,13.57001230825
Potato-Mushroom Pie,https://www.edamam.com/web-img/352/352537fcebf05fbeb98ef908882d7865.jpg,Cheese|Gruyère cheese|Cream|Wine|Milk|Potato|Yukon Gold potato|Onion|Parmigiano-Reggiano|Mushroom|Salt|Butter|Thyme|Chanterelle|Oyster|Black pepper,318.8730763858299,16.10411332753384,23.776874375693573,18.91652339202163
Artichoke & Wild Mushroom Pie,https://www.edamam.com/web-img/c41/c41f07ef7412a92b11151a8a2f7df145.jpg,Cream|Onion|Olive oil|Oil|Olive|Edible mushroom|Artichoke|Thyme|Parsley|Pastry|Shortcrust pastry|Egg as food|Water|Clove|Garlic|Salt,657.6165989507766,47.64815163868232,50.19940232919614,10.434241179755823
"Dining Down Under: Chicken, Bacon and Mushroom Pie",https://www.edamam.com/web-img/e4f/e4f2cd679f9ade84303105f795c9cb67.jpg,Mushroom|Milk|Chicken as food|Butter|Egg as food|Onion|Parsley|Bacon|Marjoram|Puff pastry|Pastry,373.63550000000004,27.408996666666663,9.919776666666666,21.507806666666667
Dad's Grilled Leg of Lamb,https://www.edamam.com/web-img/fd0/fd0bc91d6e8ac328df7a5bd4e7c0241c.jpg,Oil|Mentha|Olive oil|Fillet (cut)|Olive|Black pepper|Clove|Garlic|Lamb and mutton|Lemon|Juice|Cooking spray|Salt|Kosher salt,272.0424701995245,21.281280292353316,2.6138963366834758,17.1543760721558
Grilled Lamb With Brown Sugar Glaze,https://www.edamam.com/web-img/1d3/1d31e53e5bdd29aaaa6f5e903f6ece97.jpg,Black pepper|Cinnamon|Salt|Brown sugar|Sugar|Garlic|Tarragon|Lamb and mutton|Garlic powder|Ginger,5940.1515,545.1738424999999,11.13985125,230.515945
“7-6-5” Grilled Pork Tenderloin,https://www.edamam.com/web-img/620/620d40f1eea73bca67e2d7a0a5c831c7.jpg,Pork tenderloin|Beef tenderloin|Chutney|Mango|Balsamic vinegar|Chili pepper|Pork|Fruit|Glaze (cooking technique)|Black pepper|Sugar|Salt|Kosher salt|Orange (fruit)|Salsa (sauce),403.70579875,9.016610175,25.8444081875,52.27858963749999
Pork Tenderloin with Maple Glaze,https://www.edamam.com/web-img/a0b/a0bbd9e1e58c1dec07321b10a6b2041d.jpg,Butter|Maple syrup|Vinegar|Dijon mustard|Mustard (condiment)|Apple|Syrup|Apple cider|Cider|Pork|Salvia officinalis,213.8796442375,6.1367254513197915,13.786859999999999,24.214946695869788
Glazed Pork Tenderloin With Sugared Apples,https://www.edamam.com/web-img/3bc/3bc9b1d9ecd53679c7a0dfedd73803c2.jpg,Coriander|Pineapple|Juice|Brown sugar|Sugar|Granny Smith|Apple|Pork|Pork tenderloin|Honey|Lemon,364.8828776666667,4.51978266525,57.90358666666666,24.371511101250004
Maple-Glazed Stuffed Pork Tenderloin,https://www.edamam.com/web-img/7b4/7b4ca482844cf21b6e1c7357a273511f.jpg,Apple|Maple syrup|Pear|Syrup|Black pepper|Bacon|Common fig|Celery|Pecan|Bread crumbs|Bread|Scallion|Salt|Pork,511.928354375,21.822775887499997,47.389451343750004,32.83469101874999
Maple-Chili Glazed Pork Medallions,https://www.edamam.com/web-img/d53/d5399136c6535260213ed2c734c359dd.jpg,Oil|Canola oil|Apple cider|Cider|Apple|Salt|Pork|Pork tenderloin|Syrup|Maple syrup|Chipotle|Chili pepper|Chili powder|Vinegar,178.29455475000003,6.372639540250001,5.4580906250000005,23.52638297625
General Tsao's Chicken II,https://www.edamam.com/web-img/67a/67a9420ce21aa17eb69eacbcc977bc6f.jpg,Vegetable oil|Oil|Vegetable|Onion|Scallion|Chicken as food|Black pepper|Egg as food|Zest (ingredient)|Rice|Vinegar|Sesame|Sesame oil|Corn starch|Water|Ginger|Soy sauce|Broth|Salt|Orange (fruit)|Sugar|Chili pepper|Garlic|Clove|Peanut|Peanut oil,650.9728243856456,43.86220167489279,39.4144517708506,24.51293220772232
General Tsao’s Chicken II,https://www.edamam.com/web-img/6cc/6cc79f22cd3933c01b69fe73d7d31d57.jpg,Vinegar|Broth|Chicken as food|Corn starch|Vegetable oil|Garlic|Clove|Onion|Ginger|Orange (fruit)|Egg as food|Scallion|Oil|Vegetable|Sesame|Sesame oil|Water|Salt|Rice|Zest (ingredient)|Sugar|Black pepper|Soy sauce|Peanut|Peanut oil,307.9723818795624,21.37215500352548,18.415822187507395,10.820696660452425
General Tsao's Chicken II Recipe,https://www.edamam.com/web-img/981/981afb34af4ce4a1ac5a28f105ef336a.jpg,Corn starch|Sugar|Water|Broth|Salt|Ginger|Vinegar|Rice|Soy sauce|Oil|Sesame oil|Black pepper|Chicken as food|Sesame|Chili pepper|Egg as food|Vegetable oil|Vegetable|Garlic|Clove|Zest (ingredient)|Peanut oil|Peanut|Scallion|Orange (fruit)|Onion,650.9728243856456,43.86220167489279,39.4144517708506,24.51293220772232
Thai-Style Chicken Legs,https://www.edamam.com/web-img/b5f/b5f44fce4c37edddff1c8697f26b17ac.jpg,Coriander|Chili pepper|Moringa oleifera|Black pepper|Garlic|Clove|Parsley|Fish sauce|Hoisin sauce|Vegetable oil|Vegetable|Chicken as food|Sweet chili sauce|Kosher salt|Salt|Oil,1144.0825000010996,86.83170875011837,4.077746250005538,81.7182487500077
Charles Phan's Lemongrass Beef Stew,https://www.edamam.com/web-img/383/3831b52429e266f13ea2be2ead408f8a.jpg,Ginger|Chili pepper|Tomato paste|Stock (food)|Cymbopogon|Garlic|Fish sauce|Beef|Garnish (food)|Canola oil|Black pepper|Oil|Tomato|Carrot|Short ribs|Thai basil|Basil|Radish|Daikon|Illicium verum|Anise|Onion|Kosher salt|Salt,718.2018962166668,53.07927420300001,16.423875597500004,45.867031742
Biltong,https://www.edamam.com/web-img/6f4/6f4f32fb532b43ccba5646e6631d4c06.jpg,Black pepper|Coriander|Salt|Meat|Seed|Ostrich|Venison|Beef,264.8356853639509,8.631952907377658,1.7402317188917416,45.8947437579534
Accidental Fish,https://www.edamam.com/web-img/ca6/ca6b99e271b029c59ed449f9dc317008.jpg,Juice|Tomato|Butter|Hot sauce|Mahi-mahi|Olive|Olive oil|Oil|Clove|Garlic|Scallion|Onion|Lemon|Salt,549.2473411250078,51.36247902250026,1.5644781250012516,21.718471737500373
Accidental Fish Recipe,https://www.edamam.com/web-img/d4f/d4f093d7477be3d58be6ebc0e1c0e468.jpg,Salt|Butter|Scallion|Onion|Hot sauce|Tomato|Olive|Lemon|Juice|Mahi-mahi|Oil|Olive oil|Clove|Garlic,549.2473411250078,51.36247902250026,1.5644781250012516,21.718471737500373
Pistachio-Crusted Chicken with Carrot Raita,https://www.edamam.com/web-img/ee9/ee9b8c4ac88e7ac719866da0627874a8.jpg,Strained yogurt|Yogurt|Coriander|Garnish (food)|Chicken as food|Cutlet|Salt|Pistachio|Clove|Garlic|Cumin|Olive oil|Lemon|Juice|Olive|Carrot|Oil,347.92633851562493,21.77076319375,11.9797451375,27.50109846875
